Dataset,Avg_GT_Point_Count,Min_GT_Point_Count,Max_GT_Point_Count,Avg_Reconstructed_Point_Count,Min_Reconstructed_Point_Count,Max_Reconstructed_Point_Count,Avg_GT_BBox_X,Avg_GT_BBox_Y,Avg_GT_BBox_Z,Min_GT_BBox_X,Min_GT_BBox_Y,Min_GT_BBox_Z,Max_GT_BBox_X,Max_GT_BBox_Y,Max_GT_BBox_Z,Avg_Reconstructed_BBox_X,Avg_Reconstructed_BBox_Y,Avg_Reconstructed_BBox_Z,Min_Reconstructed_BBox_X,Min_Reconstructed_BBox_Y,Min_Reconstructed_BBox_Z,Max_Reconstructed_BBox_X,Max_Reconstructed_BBox_Y,Max_Reconstructed_BBox_Z
alldataset_NoPretrain_Hyper_Denoise_delInput,2048.0,2048,2048,8112.0,8112,8112,1.594204249365187,0.9539131153770545,1.5383675485947483,0.03967001102864742,0.0018589794635772705,0.012547492980957031,2.1247143745422363,1.2730618715286255,2.088651716709137,1.6689705474228596,1.042052131679299,1.5841119555667384,0.06289376690983772,0.07099424488842487,0.12986379116773605,2.0,1.9998526573181152,1.9815782308578491
alldataset_noPretrain_noHyper_noDenoise_delInput,2048.0,2048,2048,8192.0,8192,8192,1.5906855967514124,0.9540978239203209,1.5353397196738428,0.03967001102864742,0.0018589794635772705,0.012547492980957031,2.131901502609253,1.2766063809394836,2.0809519290924072,1.5563236982039952,0.948935562010499,1.5500707941472447,0.13922251015901566,0.16906091570854187,0.7425021827220917,1.9999999403953552,1.324648678302765,1.9141865372657776
alldataset_Pretrain_Hyper_Denoise_delInput,2048.0,2048,2048,8112.0,8112,8112,1.5946959271712058,0.954725867274462,1.5389145457999662,0.03967001102864742,0.0018589794635772705,0.012547492980957031,2.12160325050354,1.2765617370605469,2.0815804600715637,1.5890392759364365,0.9770126050558878,1.5646466191003534,0.06939093209803104,0.07038874179124832,0.3037096820771694,2.0,1.3278416395187378,1.9861328601837158
alldataset_Pretrain_noHyper_Denoise_delInput,2048.0,2048,2048,8192.0,8192,8192,1.5910838689696285,0.9526120470685403,1.5351855456339578,0.03967001102864742,0.0018589794635772705,0.012547492980957031,2.129439115524292,1.2970699667930603,2.088466227054596,1.5128387649921007,0.940282183020462,1.381047976402924,0.07754065841436386,0.08941599354147911,0.14405092597007751,1.9917055368423462,1.4671010971069336,1.959576666355133
denoise_hyper_floor_delInput,2048.0,2048,2048,8112.0,8112,8112,1.948173811774195,1.128746681963956,1.6998693158597122,1.7201027274131775,1.0636416375637054,1.3220009803771973,2.1247143745422363,1.2686301469802856,2.0778565406799316,1.8996095050264288,1.2273275274185487,1.7293431798617045,1.6727158427238464,1.0495386719703674,1.3027763366699219,2.0,1.9960308074951172,1.9999985098838806
denoise_hyper_nofloor_delInput,2048.0,2048,2048,8112.0,8112,8112,1.1406567304632016,0.7310707495536061,1.3252669435294602,0.03967001102864742,0.0018589794635772705,0.012547492980957031,2.099184274673462,1.2643417119979858,2.065870016813278,1.5786221194158987,1.210267768360639,1.4953419332161522,0.07950607314705849,0.07288802601397038,0.2953931465744972,2.0,2.0,2.0
denoise_pretrain_hyper_floor_delInput,2048.0,2048,2048,8112.0,8112,8112,1.9478851397096375,1.1276567125761952,1.7002153863141567,1.6953721642494202,1.0653023421764374,1.3209502696990967,2.12160325050354,1.2765617370605469,2.0815804600715637,1.88668376567923,1.1214801239010728,1.687384021870884,1.6593810319900513,1.0436575412750244,1.3228171467781067,2.0,1.2725932896137238,1.9861328601837158
denoise_pretrain_hyper_nofloor_delInput,2048.0,2048,2048,8112.0,8112,8112,1.1427476457239234,0.7334399514855143,1.3325106266585853,0.03967001102864742,0.0018589794635772705,0.012547492980957031,2.082755923271179,1.276491940021515,2.065870016813278,1.2081671800570324,0.792148955348779,1.4075892790622337,0.06939093209803104,0.07038874179124832,0.3037096820771694,1.9681110978126526,1.3278416395187378,1.9007156491279602
Overall,2048.0,2048,2048,8132.0,8112,8192,1.568766621241049,0.9420328686524562,1.5257087040080537,0.03967001102864742,0.0018589794635772705,0.012547492980957031,2.131901502609253,1.2970699667930603,2.088651716709137,1.6125318570917477,1.0324383570993985,1.5499419699035295,0.06289376690983772,0.07038874179124832,0.12986379116773605,2.0,2.0,2.0
